entry_id,contract_id,qty,unit_price_raw,amount_raw,amount,unit_price,line_total,entity_id,vendor_name,_unmatched
70267,10012,21236,142.8621,"₩3,033,820",3033820.0,142.8621,3033820.0,17,Namkwang Construction,False
70268,10392,8602,8544.7556,"  73,501,988  ",73501988.0,8544.7556,73501988.0,6,우성설비,False
70269,10278,45935,2271.2325,"KRW 104,329,065",104329065.0,2271.2325,104329065.0,11,kl industrial,False
70270,10158,33184,7359.9967,244234130,244234130.0,7359.9967,244234130.0,10,대한 종합건설(주),False
70271,10024,57314,1579.2640,"90,513,937.00",90513937.0,1579.264,90513937.0,12,대한건설산업(주),False
70272,10139,26985,7876.6068,"(212,550,234)",-212550234.0,7876.6068,212550234.0,8,(주)동보엔 지니어링,False
70273,10036,7947,3907.1145,"KRW 31,049,839",31049839.0,3907.1145,31049839.0,7,WOOSUNG PLUMBING,False
70274,10043,39463,4760.9670,"KRW 187,882,041",187882041.0,4760.967,187882041.0,14,㈜서해기 술,False
70275,10327,31435,223.7371,(7033176),-7033176.0,223.7371,7033176.0,9,(주)한성이엔지,False
70276,10341,23092,2018.6866,"₩46,615,511",46615511.0,2018.6866,46615511.0,6,우성설비,False
70277,10144,44485,7359.9991,"KRW 327,409,560",327409560.0,7359.9991,327409560.0,13,Hansung ENG,False
70278,10140,26611,8274.4184,"220,190,548",220190548.0,8274.4184,220190548.0,9,(주)한성이엔지,False
70279,10285,58095,6272.4905,"364,400,336",364400336.0,6272.4905,364400336.0,1,(주)정우철강,False
70280,10247,48633,4298.7321,"KRW 209,060,238",209060238.0,4298.7321,209060238.0,14,㈜서해기 술,False
70281,10253,26128,6421.8806,"  167,790,896  ",167790896.0,6421.8806,167790896.0,3,(주)대한건설,False
70282,10241,4913,7805.1127,"(38,346,519.00)",-38346519.0,7805.1127,38346519.0,8,(주)동보엔 지니어링,False
70283,10162,35123,7497.8674,263347597,263347597.0,7497.8674,263347597.0,14,㈜서해기 술,False
70284,10181,15040,4130.5832,"  62,123,971  ",62123971.0,4130.5832,62123971.0,16,Daehan Industrial,False
70285,10091,22633,4045.1353,"₩91,553,547",91553547.0,4045.1353,91553547.0,11,kl industrial,False
70286,10095,47398,4488.9204,"KRW 212,765,849",212765849.0,4488.9204,212765849.0,15,남광토건 주식회사,False
70287,10238,7254,3271.4747,"23,731,277.00",23731277.0,3271.4747,23731277.0,5,삼호전기 주식회사,False
70288,10283,56553,7926.4056,"448,262,016",448262016.0,7926.4056,448262016.0,16,Daehan Industrial,False
70289,10124,20747,3922.8295,"₩81,386,944",81386944.0,3922.8295,81386944.0,10,대한 종합건설(주),False
70290,10023,9575,2792.8457,"₩26,741,498",26741498.0,2792.8457,26741498.0,11,kl industrial,False
70291,10104,13728,5401.5934,"  74,153,074  ",74153074.0,5401.5934,74153074.0,7,WOOSUNG PLUMBING,False
70292,10361,19736,7241.0639,"  142,909,637  ",142909637.0,7241.0639,142909637.0,9,(주)한성이엔지,False
70293,10133,15431,6310.6452,"₩97,379,566",97379566.0,6310.6452,97379566.0,2,Seohae Tech Industrial,False
70294,10178,25936,1868.7743,48468530,48468530.0,1868.7743,48468530.0,13,Hansung ENG,False
70295,10058,27202,6884.9848,"KRW 187,285,357",187285357.0,6884.9848,187285357.0,12,대한건설산업(주),False
70296,10327,8474,3592.6568,"30,444,174.00",30444174.0,3592.6568,30444174.0,9,(주)한성이엔지,False
70298,10337,37964,1408.1283,"KRW 53,458,183",53458183.0,1408.1283,53458183.0,2,Seohae Tech Industrial,False
70299,10026,34517,4517.3182,"  155,924,272  ",155924272.0,4517.3182,155924272.0,14,㈜서해기 술,False
70300,10036,4433,4465.7325,"19,796,592.00",19796592.0,4465.7325,19796592.0,7,WOOSUNG PLUMBING,False
70301,10184,18386,724.8002,13326176,13326176.0,724.8002,13326176.0,2,Seohae Tech Industrial,False
70302,10048,39922,4584.7080,"KRW 183,030,713",183030713.0,4584.708,183030713.0,2,Seohae Tech Industrial,False
70303,10114,2226,3840.2682,"₩8,548,437",8548437.0,3840.2682,8548437.0,17,Namkwang Construction,False
70304,10352,28802,945.3786,27228794,27228794.0,945.3786,27228794.0,17,Namkwang Construction,False
70305,10246,32719,2098.8418,"(68,672,005.00)",-68672005.0,2098.8418,68672005.0,13,Hansung ENG,False
70306,10346,42452,1870.5804,"79,409,879.00",79409879.0,1870.5804,79409879.0,11,kl industrial,False
70307,10072,3435,8014.4906,"KRW 27,529,775",27529775.0,8014.4906,27529775.0,9,(주)한성이엔지,False
70308,10072,2785,2835.9322,7898071,7898071.0,2835.9322,7898071.0,9,(주)한성이엔지,False
70309,10266,58672,3567.6594,"  209,321,712  ",209321712.0,3567.6594,209321712.0,16,Daehan Industrial,False
70310,10315,58012,1775.6931,"KRW 103,011,508",103011508.0,1775.6931,103011508.0,14,㈜서해기 술,False
70311,10054,717,8373.4557,"₩6,003,768",6003768.0,8373.4557,6003768.0,8,(주)동보엔 지니어링,False
70312,10134,34070,2957.8157,"  100,772,781  ",100772781.0,2957.8157,100772781.0,3,(주)대한건설,False
70313,10338,24090,8821.0269,"212,498,538.00",212498538.0,8821.0269,212498538.0,3,(주)대한건설,False
70314,10357,11102,5075.0158,"₩56,342,825",56342825.0,5075.0158,56342825.0,5,삼호전기 주식회사,False
70315,10391,24087,3759.9296,"90,565,424.00",90565424.0,3759.9296,90565424.0,5,삼호전기 주식회사,False
70316,10371,51304,7707.9089,"KRW 395,446,558",395446558.0,7707.9089,395446558.0,2,Seohae Tech Industrial,False
70317,10157,50193,2864.6561,"143,785,684.00",143785684.0,2864.6561,143785684.0,9,(주)한성이엔지,False
70318,10120,2039,4722.5066,"9,629,191.00",9629191.0,4722.5066,9629191.0,6,우성설비,False
70319,10250,29099,957.9904,"27,876,563.00",27876563.0,957.9904,27876563.0,17,Namkwang Construction,False
70320,10070,44222,4795.6632,"KRW 212,073,818",212073818.0,4795.6632,212073818.0,7,WOOSUNG PLUMBING,False
70321,10136,7363,2456.3584,"KRW 18,086,167",18086167.0,2456.3584,18086167.0,5,삼호전기 주식회사,False
70322,10009,37379,7776.0381,"(KRW 290,660,528)",-290660528.0,7776.0381,290660528.0,14,㈜서해기 술,False
70323,10273,15460,6149.4702,"95,070,809",95070809.0,6149.4702,95070809.0,6,우성설비,False
70324,10252,37396,7662.5982,286550522,286550522.0,7662.5982,286550522.0,2,Seohae Tech Industrial,False
70325,10260,23200,7084.7232,"164,365,578",164365578.0,7084.7232,164365578.0,10,대한 종합건설(주),False
70326,10066,7180,6169.6538,"44,298,114",44298114.0,6169.6538,44298114.0,3,(주)대한건설,False
70327,10179,37424,4420.7319,"165,441,471",165441471.0,4420.7319,165441471.0,14,㈜서해기 술,False
70328,10233,39239,8114.1877,318392611,318392611.0,8114.1877,318392611.0,17,Namkwang Construction,False
70329,10015,59606,7187.3493,"428,409,142.00",428409142.0,7187.3493,428409142.0,3,(주)대한건설,False
70330,10233,52356,1735.1882,90847513,90847513.0,1735.1882,90847513.0,17,Namkwang Construction,False
70332,10008,7463,7024.1247,"KRW 52,421,043",52421043.0,7024.1247,52421043.0,13,Hansung ENG,False
70333,10324,40647,8872.1707,"360,627,122",360627122.0,8872.1707,360627122.0,6,우성설비,False
70335,10246,39369,1415.3458,"55,720,749.00",55720749.0,1415.3458,55720749.0,13,Hansung ENG,False
70337,10118,27415,3466.2647,"95,027,647.00",95027647.0,3466.2647,95027647.0,4,㈜서해기술산업,False
70338,10075,9330,2965.8845,"27,671,702.00",27671702.0,2965.8845,27671702.0,12,대한건설산업(주),False
70339,10201,49983,4078.0421,"203,832,778",203832778.0,4078.0421,203832778.0,2,Seohae Tech Industrial,False
70340,10138,59351,5676.9992,336935580,336935580.0,5676.9992,336935580.0,7,WOOSUNG PLUMBING,False
70341,10207,47263,8443.1894,"  399,050,461  ",399050461.0,8443.1894,399050461.0,8,(주)동보엔 지니어링,False
70342,10110,34151,7968.5730,(272134737),-272134737.0,7968.573,272134737.0,13,Hansung ENG,False
70343,10276,28380,4340.8827,"  123,194,251  ",123194251.0,4340.8827,123194251.0,9,(주)한성이엔지,False
70344,10167,32921,7888.9983,259713713,259713713.0,7888.9983,259713713.0,2,Seohae Tech Industrial,False
70345,10101,13125,6775.8495,88933025,88933025.0,6775.8495,88933025.0,4,㈜서해기술산업,False
70346,10283,18689,5256.7843,"KRW 98,244,042",98244042.0,5256.7843,98244042.0,16,Daehan Industrial,False
70347,10212,36755,1629.8179,"59,903,957",59903957.0,1629.8179,59903957.0,13,Hansung ENG,False
70348,10310,16970,153.5887,"2,606,400.00",2606400.0,153.5887,2606400.0,9,(주)한성이엔지,False
70349,10184,28361,4880.8272,"138,425,140.00",138425140.0,4880.8272,138425140.0,2,Seohae Tech Industrial,False
70350,10378,51836,8993.6660,"466,195,671.00",466195671.0,8993.666,466195671.0,9,(주)한성이엔지,False
70351,10112,14432,8298.4295,"119,762,935",119762935.0,8298.4295,119762935.0,15,남광토건 주식회사,False
70352,10086,37312,7537.9102,"₩281,254,505",281254505.0,7537.9102,281254505.0,6,우성설비,False
70353,10209,54287,5880.4919,"319,234,264",319234264.0,5880.4919,319234264.0,10,대한 종합건설(주),False
70354,10147,59199,740.9677,"43,864,547.00",43864547.0,740.9677,43864547.0,16,Daehan Industrial,False
70355,10270,28107,4261.5122,"119,778,323",119778323.0,4261.5122,119778323.0,3,(주)대한건설,False
70356,10350,11788,531.8783,"6,269,781",6269781.0,531.8783,6269781.0,15,남광토건 주식회사,False
70357,10176,15919,5814.3918,"₩92,559,303",92559303.0,5814.3918,92559303.0,11,kl industrial,False
70358,10104,38357,7896.6015,302889944,302889944.0,7896.6015,302889944.0,7,WOOSUNG PLUMBING,False
70359,10159,36224,2774.9105,"KRW 100,518,358",100518358.0,2774.9105,100518358.0,11,kl industrial,False
70360,10037,5122,1683.6553,"8,623,682",8623682.0,1683.6553,8623682.0,8,(주)동보엔 지니어링,False
70361,10174,3924,3937.9167,"15,452,385.00",15452385.0,3937.9167,15452385.0,9,(주)한성이엔지,False
70362,10170,38008,5770.3564,"  219,319,706  ",219319706.0,5770.3564,219319706.0,5,삼호전기 주식회사,False
70363,10025,57774,3512.0259,"  202,903,784  ",202903784.0,3512.0259,202903784.0,13,Hansung ENG,False
70364,10362,3381,7627.8048,25789608,25789608.0,7627.8048,25789608.0,10,대한 종합건설(주),False
70365,10047,33514,8746.5745,"(293,132,698)",-293132698.0,8746.5745,293132698.0,1,(주)정우철강,False
70366,10258,45141,2766.5168,"₩124,883,335",124883335.0,2766.5168,124883335.0,8,(주)동보엔 지니어링,False
70367,10211,50226,8942.1335,"449,127,597",449127597.0,8942.1335,449127597.0,12,대한건설산업(주),False
70368,10070,17632,8176.6526,"  144,170,739  ",144170739.0,8176.6526,144170739.0,7,WOOSUNG PLUMBING,False
70369,10057,53387,6618.4390,"353,338,603",353338603.0,6618.439,353338603.0,11,kl industrial,False
70370,10099,14733,8010.5043,"118,018,760",118018760.0,8010.5043,118018760.0,2,Seohae Tech Industrial,False
70371,10331,28377,4924.4354,"KRW 139,740,703",139740703.0,4924.4354,139740703.0,13,Hansung ENG,False
70372,10396,36447,1418.7274,"  51,708,358  ",51708358.0,1418.7274,51708358.0,10,대한 종합건설(주),False
70373,10009,39258,5797.3333,"  227,591,711  ",227591711.0,5797.3333,227591711.0,14,㈜서해기 술,False
70374,10270,52099,2032.5220,"  105,892,364  ",105892364.0,2032.522,105892364.0,3,(주)대한건설,False
70375,10247,4972,6537.5724,"(KRW 32,504,810)",-32504810.0,6537.5724,32504810.0,14,㈜서해기 술,False
70376,10143,10937,5847.9606,"63,959,145",63959145.0,5847.9606,63959145.0,12,대한건설산업(주),False
70377,10091,52192,796.7275,"41,582,802.00",41582802.0,796.7275,41582802.0,11,kl industrial,False
70378,10091,59817,1476.4627,"₩88,317,569",88317569.0,1476.4627,88317569.0,11,kl industrial,False
70379,10003,50037,5985.3565,"299,489,283",299489283.0,5985.3565,299489283.0,8,(주)동보엔 지니어링,False
70380,10126,17542,365.2701,"(6,407,568)",-6407568.0,365.2701,6407568.0,12,대한건설산업(주),False
70381,10110,11467,1863.2948,"KRW 21,366,401",21366401.0,1863.2948,21366401.0,13,Hansung ENG,False
70382,10179,10128,5758.4190,"KRW 58,321,268",58321268.0,5758.419,58321268.0,14,㈜서해기 술,False
70383,10126,30721,7834.9621,"  240,697,871  ",240697871.0,7834.9621,240697871.0,12,대한건설산업(주),False
70384,10179,47721,2540.9347,"121,255,945",121255945.0,2540.9347,121255945.0,14,㈜서해기 술,False
70385,10079,4993,866.7329,"KRW 4,327,597",4327597.0,866.7329,4327597.0,16,Daehan Industrial,False
70386,10163,5041,6406.4309,"₩32,294,818",32294818.0,6406.4309,32294818.0,15,남광토건 주식회사,False
70387,10386,27036,2042.8471,"55,230,414",55230414.0,2042.8471,55230414.0,17,Namkwang Construction,False
70388,10152,37139,1860.9999,"  69,115,675  ",69115675.0,1860.9999,69115675.0,4,㈜서해기술산업,False
70389,10363,59440,8215.4338,"₩488,325,385",488325385.0,8215.4338,488325385.0,11,kl industrial,False
70390,10298,12873,5343.5875,"68,788,002.00",68788002.0,5343.5875,68788002.0,14,㈜서해기 술,False
70392,10142,28722,6428.5532,184640905,184640905.0,6428.5532,184640905.0,11,kl industrial,False
70393,10040,47287,749.1543,"(35,425,259)",-35425259.0,749.1543,35425259.0,11,kl industrial,False
70394,10223,509,8660.1788,"₩4,408,031",4408031.0,8660.1788,4408031.0,7,WOOSUNG PLUMBING,False
70395,10239,27011,2437.3112,65834213,65834213.0,2437.3112,65834213.0,6,우성설비,False
70396,10055,31275,1074.2144,"33,596,055",33596055.0,1074.2144,33596055.0,9,(주)한성이엔지,False
70397,10052,23620,5605.4674,132401140,132401140.0,5605.4674,132401140.0,6,우성설비,False
70398,10218,31021,6369.8527,"  197,599,201  ",197599201.0,6369.8527,197599201.0,2,Seohae Tech Industrial,False
70399,10334,37828,2797.1533,"KRW 105,810,715",105810715.0,2797.1533,105810715.0,16,Daehan Industrial,False
70400,10153,46198,4616.4960,"213,272,882.00",213272882.0,4616.496,213272882.0,5,삼호전기 주식회사,False
70401,10226,50400,4037.0497,"₩203,467,305",203467305.0,4037.0497,203467305.0,10,대한 종합건설(주),False
70402,10228,10121,7492.4544,75831131,75831131.0,7492.4544,75831131.0,12,대한건설산업(주),False
70403,10203,12971,924.7713,"11,995,209",11995209.0,924.7713,11995209.0,4,㈜서해기술산업,False
70404,10004,20029,2306.3194,"  46,193,271  ",46193271.0,2306.3194,46193271.0,9,(주)한성이엔지,False
70405,10102,41864,7203.2934,"301,558,675",301558675.0,7203.2934,301558675.0,5,삼호전기 주식회사,False
70406,10357,26597,3402.1106,"₩90,485,936",90485936.0,3402.1106,90485936.0,5,삼호전기 주식회사,False
70407,10122,14004,7033.7642,"98,500,834",98500834.0,7033.7642,98500834.0,8,(주)동보엔 지니어링,False
70408,10082,6516,1233.8189,8039564,8039564.0,1233.8189,8039564.0,2,Seohae Tech Industrial,False
70409,10172,16070,887.1633,"14,256,714",14256714.0,887.1633,14256714.0,7,WOOSUNG PLUMBING,False
70410,10353,632,6858.5086,"₩4,334,577",4334577.0,6858.5086,4334577.0,1,(주)정우철강,False
70411,10375,18330,4693.4012,"86,030,044.00",86030044.0,4693.4012,86030044.0,6,우성설비,False
70412,10025,20367,7662.0971,"156,053,932.00",156053932.0,7662.0971,156053932.0,13,Hansung ENG,False
70413,10145,44408,5713.2714,"  253,714,956  ",253714956.0,5713.2714,253714956.0,14,㈜서해기 술,False
70414,10357,52550,8221.4816,"  432,038,858  ",432038858.0,8221.4816,432038858.0,5,삼호전기 주식회사,False
70415,10031,23619,1505.5878,"35,560,478",35560478.0,1505.5878,35560478.0,2,Seohae Tech Industrial,False
70416,10359,2848,6108.6650,"₩17,397,478",17397478.0,6108.665,17397478.0,7,WOOSUNG PLUMBING,False
70417,10332,20917,4652.3011,"KRW 97,312,182",97312182.0,4652.3011,97312182.0,14,㈜서해기 술,False
70418,10023,14354,8769.2312,"125,873,545.00",125873545.0,8769.2312,125873545.0,11,kl industrial,False
70419,10184,6015,2765.6691,"KRW 16,635,500",16635500.0,2765.6691,16635500.0,2,Seohae Tech Industrial,False
70420,10138,18254,1006.3464,"18,369,847",18369847.0,1006.3464,18369847.0,7,WOOSUNG PLUMBING,False
70421,10256,19690,7140.6178,"140,598,764.00",140598764.0,7140.6178,140598764.0,6,우성설비,False
70422,10182,10466,892.2411,"9,338,195.00",9338195.0,892.2411,9338195.0,17,Namkwang Construction,False
70423,10160,3853,1593.1671,"₩6,138,473",6138473.0,1593.1671,6138473.0,12,대한건설산업(주),False
70424,10331,14743,4391.2849,"KRW 64,740,713",64740713.0,4391.2849,64740713.0,13,Hansung ENG,False
70425,10135,34068,6885.1256,"  234,562,459  ",234562459.0,6885.1256,234562459.0,4,㈜서해기술산업,False
70426,10198,23878,7174.6590,"171,316,508",171316508.0,7174.659,171316508.0,16,Daehan Industrial,False
70427,10226,17232,7528.6823,(129734253),-129734253.0,7528.6823,129734253.0,10,대한 종합건설(주),False
70428,10084,26370,8502.5949,"224,213,428.00",224213428.0,8502.5949,224213428.0,4,㈜서해기술산업,False
70429,10041,8684,8584.3325,"₩74,546,343",74546343.0,8584.3325,74546343.0,12,대한건설산업(주),False
70430,10396,37420,7012.5503,"KRW 262,409,632",262409632.0,7012.5503,262409632.0,10,대한 종합건설(주),False
70431,10338,10334,7396.7595,"₩76,438,113",76438113.0,7396.7595,76438113.0,3,(주)대한건설,False
70432,10161,24891,3279.7303,"₩81,635,767",81635767.0,3279.7303,81635767.0,13,Hansung ENG,False
70433,10357,32906,2633.5033,(86658060),-86658060.0,2633.5033,86658060.0,5,삼호전기 주식회사,False
70434,10080,6204,5625.1784,"  34,898,607  ",34898607.0,5625.1784,34898607.0,17,Namkwang Construction,False
70435,10089,11680,3932.9231,"45,936,542",45936542.0,3932.9231,45936542.0,9,(주)한성이엔지,False
70436,10074,34337,7134.6766,"  244,983,390  ",244983390.0,7134.6766,244983390.0,11,kl industrial,False
70437,10216,4287,7881.7809,"33,789,195",33789195.0,7881.7809,33789195.0,17,Namkwang Construction,False
70438,10030,33859,5050.4281,"171,002,445",171002445.0,5050.4281,171002445.0,1,(주)정우철강,False
70439,10400,53411,7639.2791,"KRW 408,021,536",408021536.0,7639.2791,408021536.0,14,㈜서해기 술,False
70440,10305,48410,4808.6988,"232,789,109.00",232789109.0,4808.6988,232789109.0,4,㈜서해기술산업,False
70441,10138,51623,3228.2462,166651754,166651754.0,3228.2462,166651754.0,7,WOOSUNG PLUMBING,False
70442,10064,56249,2946.2907,"165,725,906.00",165725906.0,2946.2907,165725906.0,1,(주)정우철강,False
70443,10063,34296,7823.0574,268299577,268299577.0,7823.0574,268299577.0,17,Namkwang Construction,False
70444,10136,12875,4687.1963,60347652,60347652.0,4687.1963,60347652.0,5,삼호전기 주식회사,False
70446,10077,7240,7334.6786,"(KRW 53,103,073)",-53103073.0,7334.6786,53103073.0,14,㈜서해기 술,False
70447,10163,25395,3976.0763,"KRW 100,972,458",100972458.0,3976.0763,100972458.0,15,남광토건 주식회사,False
70448,10195,45681,4410.7660,"  201,488,202  ",201488202.0,4410.766,201488202.0,13,Hansung ENG,False
70449,10043,37164,4343.8575,161435120,161435120.0,4343.8575,161435120.0,14,㈜서해기 술,False
70451,10016,32002,1891.5017,"  60,531,837  ",60531837.0,1891.5017,60531837.0,4,㈜서해기술산업,False
70452,10033,19808,2675.5129,"₩52,996,560",52996560.0,2675.5129,52996560.0,4,㈜서해기술산업,False
70453,10242,32665,6839.6129,223415955,223415955.0,6839.6129,223415955.0,9,(주)한성이엔지,False
70454,10207,48028,7290.0244,"KRW 350,125,292",350125292.0,7290.0244,350125292.0,8,(주)동보엔 지니어링,False
70455,10318,16749,781.4863,"13,089,114.00",13089114.0,781.4863,13089114.0,17,Namkwang Construction,False
70456,10244,46679,5538.8062,"  258,545,935  ",258545935.0,5538.8062,258545935.0,11,kl industrial,False
70457,10218,22167,387.6084,"  8,592,115  ",8592115.0,387.6084,8592115.0,2,Seohae Tech Industrial,False
70458,10207,8554,7512.7468,"64,264,036.00",64264036.0,7512.7468,64264036.0,8,(주)동보엔 지니어링,False
70459,10010,40732,8074.3838,"328,885,801.00",328885801.0,8074.3838,328885801.0,15,남광토건 주식회사,False
70460,10243,23210,4545.9800,105512196,105512196.0,4545.98,105512196.0,10,대한 종합건설(주),False
70461,10351,20552,2145.1787,"(44,087,713)",-44087713.0,2145.1787,44087713.0,16,Daehan Industrial,False
70462,10223,46341,5127.1850,"₩237,598,880",237598880.0,5127.185,237598880.0,7,WOOSUNG PLUMBING,False
70463,10029,46119,5895.3436,"271,887,351.00",271887351.0,5895.3436,271887351.0,17,Namkwang Construction,False
70464,10304,28383,4641.6237,131743205,131743205.0,4641.6237,131743205.0,3,(주)대한건설,False
70465,10162,30132,232.8298,"₩7,015,628",7015628.0,232.8298,7015628.0,14,㈜서해기 술,False
70466,10072,38871,2825.9752,109848482,109848482.0,2825.9752,109848482.0,9,(주)한성이엔지,False
70467,10150,18972,4943.8556,"93,794,828",93794828.0,4943.8556,93794828.0,2,Seohae Tech Industrial,False
70468,10129,17292,8580.2356,"KRW 148,369,434",148369434.0,8580.2356,148369434.0,15,남광토건 주식회사,False
70469,10081,30211,6778.2606,"₩204,778,031",204778031.0,6778.2606,204778031.0,1,(주)정우철강,False
70470,10053,44555,346.2632,"KRW 15,427,757",15427757.0,346.2632,15427757.0,7,WOOSUNG PLUMBING,False
70471,10210,4884,5908.3218,28856244,28856244.0,5908.3218,28856244.0,11,kl industrial,False
70472,10212,11999,8714.9100,"104,570,205",104570205.0,8714.91,104570205.0,13,Hansung ENG,False
70474,10210,10164,6090.5879,"₩61,904,735",61904735.0,6090.5879,61904735.0,11,kl industrial,False
70475,10220,5946,903.6614,"KRW 5,373,171",5373171.0,903.6614,5373171.0,4,㈜서해기술산업,False
70476,10248,2880,2467.2358,"7,105,639.00",7105639.0,2467.2358,7105639.0,15,남광토건 주식회사,False
70477,10386,49550,3475.6100,"₩172,216,476",172216476.0,3475.61,172216476.0,17,Namkwang Construction,False
70478,10356,8782,3997.2705,"KRW 35,104,030",35104030.0,3997.2705,35104030.0,4,㈜서해기술산업,False
70479,10014,50529,8689.1165,439052368,439052368.0,8689.1165,439052368.0,2,Seohae Tech Industrial,False
70480,10133,3038,3264.8452,"  9,918,600  ",9918600.0,3264.8452,9918600.0,2,Seohae Tech Industrial,False
70481,10046,46788,6358.0163,"KRW 297,478,867",297478867.0,6358.0163,297478867.0,17,Namkwang Construction,False
70482,10284,12880,5397.4496,"69,519,151.00",69519151.0,5397.4496,69519151.0,17,Namkwang Construction,False
70483,10398,31501,351.5023,"KRW 11,072,674",11072674.0,351.5023,11072674.0,12,대한건설산업(주),False
70484,10113,31311,3503.6469,"109,702,688.00",109702688.0,3503.6469,109702688.0,16,Daehan Industrial,False
70485,10111,11517,7676.3104,88408067,88408067.0,7676.3104,88408067.0,14,㈜서해기 술,False
70486,10126,28197,7847.9764,"KRW 221,289,391",221289391.0,7847.9764,221289391.0,12,대한건설산업(주),False
70487,10146,59709,6253.3984,373384165,373384165.0,6253.3984,373384165.0,15,남광토건 주식회사,False
70488,10238,45655,4302.4414,"  196,427,962  ",196427962.0,4302.4414,196427962.0,5,삼호전기 주식회사,False
70489,10006,4294,1433.6231,6155978,6155978.0,1433.6231,6155978.0,11,kl industrial,False
70490,10304,49458,284.7731,14084308,14084308.0,284.7731,14084308.0,3,(주)대한건설,False
70491,10094,43681,3934.2760,171853110,171853110.0,3934.276,171853110.0,14,㈜서해기 술,False
70492,10230,15657,2441.1942,38221778,38221778.0,2441.1942,38221778.0,14,㈜서해기 술,False
70493,10008,40304,7191.8029,"289,858,424.00",289858424.0,7191.8029,289858424.0,13,Hansung ENG,False
70494,10339,41049,1285.9992,"₩52,788,981",52788981.0,1285.9992,52788981.0,4,㈜서해기술산업,False
70495,10228,41786,8352.0050,"₩348,996,881",348996881.0,8352.005,348996881.0,12,대한건설산업(주),False
70496,10372,2398,6139.6104,"KRW 14,722,786",14722786.0,6139.6104,14722786.0,3,(주)대한건설,False
70497,10347,46120,3944.5359,"  181,921,996  ",181921996.0,3944.5359,181921996.0,12,대한건설산업(주),False
70498,10227,32333,711.4979,23004862,23004862.0,711.4979,23004862.0,11,kl industrial,False
70499,10284,51991,7854.8329,"KRW 408,380,617",408380617.0,7854.8329,408380617.0,17,Namkwang Construction,False
70500,10280,28261,2571.4382,"72,671,415",72671415.0,2571.4382,72671415.0,13,Hansung ENG,False
70501,10340,47099,7854.7262,"(₩369,949,749)",-369949749.0,7854.7262,369949749.0,5,삼호전기 주식회사,False
70502,10239,3703,3006.2814,11132260,11132260.0,3006.2814,11132260.0,6,우성설비,False
70503,10261,46298,8798.0210,407330776,407330776.0,8798.021,407330776.0,11,kl industrial,False
70504,10226,59267,1297.1480,"(76,878,071)",-76878071.0,1297.148,76878071.0,10,대한 종합건설(주),False
70505,10138,11854,6428.1789,"76,199,633.00",76199633.0,6428.1789,76199633.0,7,WOOSUNG PLUMBING,False
70506,10109,4209,4327.5710,"(18,214,746.00)",-18214746.0,4327.571,18214746.0,12,대한건설산업(주),False
70507,10214,56942,7165.9172,"408,041,657.00",408041657.0,7165.9172,408041657.0,15,남광토건 주식회사,False
70508,10311,53012,3098.2506,"(164,244,461.00)",-164244461.0,3098.2506,164244461.0,10,대한 종합건설(주),False
70509,10319,24254,477.8754,"11,590,390.00",11590390.0,477.8754,11590390.0,1,(주)정우철강,False
70510,10129,7609,7000.9726,"53,270,401",53270401.0,7000.9726,53270401.0,15,남광토건 주식회사,False
70511,10028,59537,5885.0119,"350,375,953",350375953.0,5885.0119,350375953.0,16,Daehan Industrial,False
70512,10370,39406,2134.2513,"  84,102,307  ",84102307.0,2134.2513,84102307.0,1,(주)정우철강,False
70515,10088,11682,1062.6944,"  12,414,396  ",12414396.0,1062.6944,12414396.0,8,(주)동보엔 지니어링,False
70516,10181,38239,765.7594,29281874,29281874.0,765.7594,29281874.0,16,Daehan Industrial,False
70517,10185,28615,7822.1838,"₩223,831,789",223831789.0,7822.1838,223831789.0,3,(주)대한건설,False
70518,10161,37456,960.0471,"  35,959,524  ",35959524.0,960.0471,35959524.0,13,Hansung ENG,False
70519,10045,24418,1643.5270,"₩40,131,642",40131642.0,1643.527,40131642.0,16,Daehan Industrial,False
70520,10271,18576,7098.2306,"(131,856,732)",-131856732.0,7098.2306,131856732.0,4,㈜서해기술산업,False
70521,10292,19884,2899.1578,"₩57,646,854",57646854.0,2899.1578,57646854.0,8,(주)동보엔 지니어링,False
70522,10275,49628,1399.3435,"  69,446,619  ",69446619.0,1399.3435,69446619.0,8,(주)동보엔 지니어링,False
70523,10356,59263,4886.6857,"  289,599,655  ",289599655.0,4886.6857,289599655.0,4,㈜서해기술산업,False
70524,10236,129,3002.4192,387312,387312.0,3002.4192,387312.0,3,(주)대한건설,False
70525,10239,22194,8997.4652,"199,689,743.00",199689743.0,8997.4652,199689743.0,6,우성설비,False
70526,10280,49413,4465.3158,"220,644,650.00",220644650.0,4465.3158,220644650.0,13,Hansung ENG,False
70527,10022,6062,5812.2371,"35,233,781",35233781.0,5812.2371,35233781.0,10,대한 종합건설(주),False
70528,10384,15997,6726.2603,"₩107,599,986",107599986.0,6726.2603,107599986.0,15,남광토건 주식회사,False
70529,10065,40379,8894.6545,"  359,157,254  ",359157254.0,8894.6545,359157254.0,2,Seohae Tech Industrial,False
70530,10041,34918,1754.7618,"61,272,773.00",61272773.0,1754.7618,61272773.0,12,대한건설산업(주),False
70531,10384,43012,7829.7008,"336,771,091",336771091.0,7829.7008,336771091.0,15,남광토건 주식회사,False
